sample_id,user_id,positive_item,negative_item,item_a,item_b,flipped,ground_truth_label,pid_split,split_position
8261,9143,6342,7247,6342,7247,0,1,train,5155
8262,9144,8982,5103,8982,5103,0,1,train,4047
8263,9145,4391,7107,4391,7107,0,1,test,627
8264,9146,831,3946,831,3946,0,1,test,200
8265,9147,4819,8876,4819,8876,0,1,train,6704
8266,9148,3388,8592,3388,8592,0,1,train,4782
8267,9149,8314,3,3,8314,1,0,test,1418
8268,9150,4992,788,788,4992,1,0,train,887
8269,9151,8322,72,72,8322,1,0,train,7821
8270,9152,5723,266,266,5723,1,0,train,7441
8271,9153,9105,3198,3198,9105,1,0,train,181
8272,9154,6668,1668,1668,6668,1,0,train,3652
8273,9155,8576,2520,8576,2520,0,1,test,1824
8274,9156,2134,8517,2134,8517,0,1,train,5312
8275,9157,637,5062,637,5062,0,1,train,4360
8276,9158,6112,9101,9101,6112,1,0,train,5800
8277,9159,9322,3653,9322,3653,0,1,train,971
8278,9160,1984,3368,3368,1984,1,0,train,3015
8279,9162,4294,6695,6695,4294,1,0,train,7681
8280,9163,37,7021,37,7021,0,1,train,5466
8281,9164,5905,3502,5905,3502,0,1,train,3697
8282,9165,517,8460,517,8460,0,1,train,7365
8283,9166,8712,2826,8712,2826,0,1,train,6791
8284,9167,3116,8034,3116,8034,0,1,train,5311
8285,9168,1134,8448,8448,1134,1,0,train,2078
8286,9169,5834,1988,1988,5834,1,0,train,6087
8287,9170,3116,8316,3116,8316,0,1,train,936
8288,9171,6595,4357,4357,6595,1,0,train,6208
8289,9172,1802,1116,1802,1116,0,1,test,1516
8290,9173,3624,4629,3624,4629,0,1,train,876
8291,9174,8819,8750,8750,8819,1,0,train,5135
8292,9175,8930,8700,8930,8700,0,1,test,58
8293,9176,8716,3052,3052,8716,1,0,train,3927
8294,9177,7161,4876,4876,7161,1,0,train,6805
8295,9178,8563,5622,8563,5622,0,1,train,5431
8296,9179,8553,7137,7137,8553,1,0,train,3471
8297,9180,7073,1900,1900,7073,1,0,train,3770
8298,9181,9310,8733,9310,8733,0,1,test,473
8299,9182,527,4291,4291,527,1,0,train,2065
8300,9183,304,3975,304,3975,0,1,train,3339
8301,9184,441,3982,441,3982,0,1,train,5404
8302,9185,143,3246,143,3246,0,1,train,6573
8303,9186,4050,5573,4050,5573,0,1,train,1959
8304,9188,6817,6821,6821,6817,1,0,train,1702
8305,9190,4050,8207,8207,4050,1,0,train,3559
8306,9191,4957,2478,2478,4957,1,0,train,2246
8307,9192,7759,2029,2029,7759,1,0,train,1414
8308,9193,1945,1728,1945,1728,0,1,train,5996
8309,9194,1673,5850,1673,5850,0,1,train,2256
8310,9195,7070,7798,7070,7798,0,1,test,1492
8311,9197,8730,5975,5975,8730,1,0,train,552
8312,9199,5596,8126,8126,5596,1,0,train,4141
8313,9200,11,2414,11,2414,0,1,train,505
8314,9201,8817,5817,5817,8817,1,0,train,2555
8315,9202,5892,1956,5892,1956,0,1,test,72
8316,9203,4274,215,215,4274,1,0,train,5782
8317,9204,2579,599,599,2579,1,0,train,6501
8318,9205,7597,7400,7597,7400,0,1,train,6492
8319,9208,4814,442,4814,442,0,1,train,2002
8320,9209,110,8541,110,8541,0,1,train,1858
8321,9210,2193,5937,2193,5937,0,1,train,3517
8322,9211,3183,5099,3183,5099,0,1,train,530
8323,9213,5168,499,5168,499,0,1,train,307
8324,9214,266,1001,1001,266,1,0,train,1375
8325,9216,5168,6020,5168,6020,0,1,train,3358
8326,9218,8701,4654,8701,4654,0,1,train,5849
8327,9219,8845,528,528,8845,1,0,train,2659
8328,9220,5013,6475,5013,6475,0,1,train,7111
8329,9221,577,3906,577,3906,0,1,train,1220
8330,9222,3910,2326,2326,3910,1,0,train,1590
8331,9225,1225,3389,3389,1225,1,0,train,612
8332,9227,1487,405,405,1487,1,0,train,2827
8333,9228,3123,4056,3123,4056,0,1,train,2490
8334,9229,8945,2713,2713,8945,1,0,train,6287
8335,9230,266,6460,266,6460,0,1,train,4703
8336,9231,4878,53,4878,53,0,1,test,706
8337,9232,6435,470,6435,470,0,1,train,3986
8338,9233,1437,7252,7252,1437,1,0,train,1192
8339,9234,614,1225,1225,614,1,0,train,5217
8340,9235,3309,1610,3309,1610,0,1,train,1900
8341,9236,4814,1831,4814,1831,0,1,train,7493
8342,9237,3002,4543,4543,3002,1,0,train,6149
8343,9239,2628,3195,3195,2628,1,0,test,1595
8344,9240,6813,5649,6813,5649,0,1,train,5092
8345,9242,7251,453,7251,453,0,1,train,5661
8346,9243,567,5486,5486,567,1,0,train,2662
8347,9244,8797,3486,8797,3486,0,1,train,11
8348,9245,8189,8661,8661,8189,1,0,train,3274
8349,9246,9099,4184,9099,4184,0,1,train,7618
8350,9247,4388,1930,4388,1930,0,1,train,5269
8351,9248,1400,8411,1400,8411,0,1,train,6336
8352,9249,5899,2742,5899,2742,0,1,train,4587
8353,9250,7392,7956,7392,7956,0,1,train,3960
8354,9251,131,1924,1924,131,1,0,train,6604
8355,9252,2098,10,2098,10,0,1,train,878
8356,9253,6117,8845,6117,8845,0,1,train,6875
8357,9254,5749,5502,5749,5502,0,1,train,3104
8358,9255,266,6757,266,6757,0,1,train,4685
8359,9256,1503,4198,1503,4198,0,1,train,2503
8360,9257,1047,9064,1047,9064,0,1,train,5268
8361,9260,134,9211,9211,134,1,0,train,3117
8362,9262,3840,8787,3840,8787,0,1,train,1165
8363,9264,6810,5250,5250,6810,1,0,train,5120
8364,9265,6424,6727,6727,6424,1,0,train,5801
8365,9266,6256,5016,5016,6256,1,0,train,4450
8366,9267,903,9218,903,9218,0,1,train,7280
8367,9268,6280,2758,2758,6280,1,0,test,468
8368,9270,4403,986,4403,986,0,1,test,1859
8369,9271,2193,4687,4687,2193,1,0,train,4210
8370,9272,4851,8702,4851,8702,0,1,train,1607
8371,9273,4851,467,4851,467,0,1,train,2206
8372,9274,6394,9059,6394,9059,0,1,train,5600
8373,9275,8213,3664,8213,3664,0,1,train,4567
8374,9276,3344,4966,4966,3344,1,0,train,4612
8375,9277,7502,8153,7502,8153,0,1,train,2111
8376,9278,8687,8595,8595,8687,1,0,train,6135
8377,9279,3163,1019,1019,3163,1,0,train,5667
8378,9282,293,152,293,152,0,1,train,3658
8379,9283,2538,3690,3690,2538,1,0,train,5284
8380,9284,8922,1494,8922,1494,0,1,train,5326
8381,9285,7205,6173,7205,6173,0,1,train,2141
8382,9286,8953,3096,8953,3096,0,1,train,7481
8383,9287,7942,4741,7942,4741,0,1,train,719
8384,9288,8811,8718,8811,8718,0,1,train,7578
8385,9289,2884,3390,2884,3390,0,1,train,7270
8386,9290,4367,1829,4367,1829,0,1,train,4035
8387,9291,8496,866,866,8496,1,0,train,1803
8388,9292,8305,5170,8305,5170,0,1,train,1562
8389,9294,5969,5177,5969,5177,0,1,test,1123
8390,9295,8427,1142,8427,1142,0,1,train,3097
8391,9296,3752,8196,8196,3752,1,0,test,1247
8392,9297,789,8098,789,8098,0,1,train,7756
8393,9298,2596,6475,2596,6475,0,1,train,5438
8394,9299,5939,8848,8848,5939,1,0,train,4633
8395,9300,7223,8012,8012,7223,1,0,train,2179
8396,9301,8365,868,868,8365,1,0,train,3900
8397,9302,121,8065,8065,121,1,0,train,6988
8398,9303,8954,6429,6429,8954,1,0,test,1378
8399,9304,6080,7661,6080,7661,0,1,train,1818
8400,9305,757,1825,757,1825,0,1,train,4582
8401,9306,2142,1465,2142,1465,0,1,test,459
8402,9307,757,3166,757,3166,0,1,test,130
8403,9310,6145,1274,6145,1274,0,1,test,732
8404,9311,6307,8987,8987,6307,1,0,train,5954
8405,9312,3932,2582,3932,2582,0,1,test,1531
8406,9313,8275,7559,7559,8275,1,0,train,4422
8407,9314,6170,4300,4300,6170,1,0,train,13
8408,9315,582,3689,3689,582,1,0,train,5080
8409,9316,164,9316,9316,164,1,0,train,4419
8410,9317,5024,116,116,5024,1,0,train,4367
8411,9318,1036,3994,1036,3994,0,1,train,1703
8412,9319,6408,7352,6408,7352,0,1,train,7507
8413,9320,4964,5034,4964,5034,0,1,train,3488
8414,9321,2624,6200,2624,6200,0,1,train,7800
8415,9322,3894,8909,3894,8909,0,1,test,501
8416,9323,3324,3656,3324,3656,0,1,train,5322
8417,9324,5102,8788,8788,5102,1,0,test,124
8418,9327,439,2936,439,2936,0,1,train,789
8419,9328,6682,8353,8353,6682,1,0,train,5197
8420,9329,4153,5876,5876,4153,1,0,train,1128
8421,9330,4975,2294,4975,2294,0,1,test,1175
8422,9331,40,6475,40,6475,0,1,train,72
8423,9332,5608,6088,5608,6088,0,1,train,4208
8424,9333,1507,925,1507,925,0,1,train,1611
8425,9334,5755,3641,3641,5755,1,0,train,3391
8426,9335,5325,9119,9119,5325,1,0,test,649
8427,9337,1916,5131,5131,1916,1,0,train,2800
8428,9338,4291,6437,4291,6437,0,1,train,6127
8429,9339,8390,4912,8390,4912,0,1,train,7883
8430,9343,5993,2313,2313,5993,1,0,train,715
8431,9345,5194,2485,2485,5194,1,0,test,435
8432,9346,4097,3747,3747,4097,1,0,train,205
8433,9347,3106,6303,3106,6303,0,1,train,347
8434,9348,8968,9173,8968,9173,0,1,train,840
8435,9349,555,6102,555,6102,0,1,test,1749
8436,9350,806,5655,806,5655,0,1,train,316
8437,9353,9287,7187,9287,7187,0,1,train,4886
8438,9354,2910,351,2910,351,0,1,test,1096
8439,9355,980,7095,980,7095,0,1,train,2766
8440,9356,2926,2836,2836,2926,1,0,train,6341
8441,9357,180,7438,180,7438,0,1,train,3534
8442,9360,8942,4018,8942,4018,0,1,train,2826
8443,9361,284,7495,284,7495,0,1,train,7454
8444,9362,1160,4252,4252,1160,1,0,train,6379
8445,9363,8009,8273,8273,8009,1,0,test,277
8446,9364,3260,6067,3260,6067,0,1,train,3161
8447,9365,2591,3056,3056,2591,1,0,test,970
8448,9366,6264,8706,8706,6264,1,0,train,3701
8449,9367,1171,5052,5052,1171,1,0,train,461
8450,9368,6935,1871,1871,6935,1,0,train,3478
8451,9369,8756,1260,8756,1260,0,1,train,3594
8452,9371,4563,8591,8591,4563,1,0,train,6748
8453,9372,5149,4182,4182,5149,1,0,test,148
8454,9373,2345,1712,2345,1712,0,1,train,6439
8455,9374,984,354,354,984,1,0,train,2131
8456,9375,164,3704,3704,164,1,0,train,6192
8457,9376,7941,5448,5448,7941,1,0,train,3209
8458,9377,3907,8766,3907,8766,0,1,test,1208
8459,9378,276,4844,276,4844,0,1,train,539
8460,9379,8055,6836,8055,6836,0,1,train,7567
8461,9380,6037,1073,6037,1073,0,1,train,6333
8462,9381,248,7373,7373,248,1,0,train,6971
8463,9382,3948,7032,3948,7032,0,1,train,603
8464,9383,4252,6865,4252,6865,0,1,train,6553
8465,9384,4681,3093,3093,4681,1,0,train,5273
8466,9385,4287,5685,5685,4287,1,0,train,107
8467,9386,4124,5825,5825,4124,1,0,train,6949
8468,9387,2758,6744,2758,6744,0,1,train,5264
8469,9390,5143,2389,5143,2389,0,1,test,535
8470,9391,9101,4723,9101,4723,0,1,train,3764
8471,9392,4655,7875,7875,4655,1,0,test,287
8472,9393,7906,6849,7906,6849,0,1,train,2478
8473,9394,5091,2294,2294,5091,1,0,train,496
8474,9395,149,1341,149,1341,0,1,train,265
8475,9396,475,413,475,413,0,1,train,2418
8476,9397,4078,245,245,4078,1,0,train,7839
8477,9398,2364,1363,1363,2364,1,0,train,4973
8478,9400,3832,4707,3832,4707,0,1,train,4656
8479,9401,1341,7311,1341,7311,0,1,train,6624
8480,9402,5260,7819,5260,7819,0,1,train,3739
8481,9403,932,659,659,932,1,0,test,1667
8482,9404,2132,8621,2132,8621,0,1,train,2588
8483,9405,5924,1613,5924,1613,0,1,test,367
8484,9406,1800,5870,1800,5870,0,1,train,1231
8485,9407,7323,8176,7323,8176,0,1,train,5909
8486,9408,7559,4851,7559,4851,0,1,train,3306
8487,9409,3005,8209,8209,3005,1,0,train,7771
8488,9410,5939,3568,3568,5939,1,0,train,1470
8489,9412,1127,7725,1127,7725,0,1,train,5642
8490,9413,132,3346,3346,132,1,0,train,3096
8491,9414,2570,3415,3415,2570,1,0,train,1915
8492,9415,7784,7440,7784,7440,0,1,train,3245
8493,9416,1236,45,45,1236,1,0,test,1679
8494,9417,1158,6065,1158,6065,0,1,train,3966
8495,9420,4156,8852,8852,4156,1,0,train,3406
8496,9421,2048,5994,2048,5994,0,1,test,1146
8497,9422,1354,5578,1354,5578,0,1,train,7852
8498,9426,7652,62,7652,62,0,1,train,4401
8499,9427,5872,7649,5872,7649,0,1,train,7412
8500,9428,44,9115,44,9115,0,1,train,690
8501,9429,5915,2501,2501,5915,1,0,test,1091
8502,9430,4190,1433,4190,1433,0,1,train,3604
8503,9432,8286,6794,6794,8286,1,0,train,3634
8504,9433,4495,4842,4842,4495,1,0,train,953
8505,9434,131,2092,131,2092,0,1,train,4861
8506,9435,134,850,850,134,1,0,train,2814
8507,9436,4025,8376,8376,4025,1,0,train,1059
8508,9437,278,8221,278,8221,0,1,train,4372
8509,9438,7259,6449,6449,7259,1,0,train,3119
8510,9439,4153,279,4153,279,0,1,train,5024
8511,9440,4211,8837,4211,8837,0,1,train,1981
8512,9441,5846,3707,3707,5846,1,0,test,1784
8513,9442,1374,1485,1485,1374,1,0,train,788
8514,9444,7980,5919,7980,5919,0,1,train,7535
8515,9445,33,7199,33,7199,0,1,train,1773
8516,9446,92,6708,92,6708,0,1,train,5320
8517,9447,1166,5397,1166,5397,0,1,train,5020
8518,9448,1498,1273,1273,1498,1,0,train,401
8519,9450,4707,7353,7353,4707,1,0,train,5933
8520,9451,124,299,299,124,1,0,train,7416
8521,9453,9023,648,9023,648,0,1,train,1927
8522,9454,4692,1304,4692,1304,0,1,test,1448
8523,9456,698,7603,7603,698,1,0,train,5482
8524,9457,7588,6676,7588,6676,0,1,train,4750
8525,9459,5546,74,74,5546,1,0,test,699
8526,9460,4509,5405,4509,5405,0,1,test,212
8527,9461,5608,7422,5608,7422,0,1,train,577
8528,9462,8807,4309,8807,4309,0,1,test,1652
8529,9463,3910,5320,5320,3910,1,0,test,875
8530,9464,1468,2688,2688,1468,1,0,train,3976
8531,9466,5246,8370,5246,8370,0,1,train,730
8532,9467,7282,1578,1578,7282,1,0,train,6020
8533,9468,1735,7332,1735,7332,0,1,test,1966
8534,9470,319,4756,4756,319,1,0,train,761
8535,9472,3396,3750,3750,3396,1,0,train,7043
8536,9473,6408,2429,6408,2429,0,1,train,2794
8537,9474,8010,5327,8010,5327,0,1,train,7409
8538,9475,3056,1225,1225,3056,1,0,train,3906
8539,9476,8412,3911,3911,8412,1,0,train,6120
8540,9477,888,3991,3991,888,1,0,train,3434
8541,9478,1068,5841,1068,5841,0,1,train,2577
8542,9479,191,8787,8787,191,1,0,train,5825
8543,9480,4096,8389,8389,4096,1,0,train,6160
8544,9481,326,6200,326,6200,0,1,train,3210
8545,9483,354,4137,4137,354,1,0,train,4115
8546,9484,1022,357,357,1022,1,0,train,2937
8547,9485,304,219,219,304,1,0,train,4465
8548,9486,3477,465,3477,465,0,1,train,3933
8549,9487,1933,3666,1933,3666,0,1,train,2981
8550,9488,3417,5866,5866,3417,1,0,train,3720
8551,9489,351,5345,5345,351,1,0,train,7223
8552,9491,401,5516,401,5516,0,1,train,3936
8553,9492,1086,8941,8941,1086,1,0,train,2533
8554,9493,4061,2915,4061,2915,0,1,train,3942
8555,9495,3585,2781,3585,2781,0,1,test,1675
8556,9496,140,9213,9213,140,1,0,train,4781
8557,9497,8494,5791,8494,5791,0,1,test,1538
8558,9498,2589,2189,2589,2189,0,1,train,4531
8559,9500,1409,2402,2402,1409,1,0,test,50
8560,9501,1909,4904,1909,4904,0,1,train,2592
8561,9503,440,1153,1153,440,1,0,train,80
8562,9504,7514,6957,6957,7514,1,0,test,182
8563,9505,1907,9233,9233,1907,1,0,train,7799
8564,9506,18,3894,3894,18,1,0,train,7388
8565,9507,3403,9271,9271,3403,1,0,train,4759
8566,9508,1208,9201,1208,9201,0,1,train,7205
8567,9509,6273,4638,6273,4638,0,1,train,7236
8568,9510,439,7610,439,7610,0,1,train,6706
8569,9511,7474,3013,7474,3013,0,1,train,7832
8570,9512,2239,3758,3758,2239,1,0,test,1566
8571,9513,1576,5105,1576,5105,0,1,train,2247
8572,9516,3530,6157,3530,6157,0,1,test,1656
8573,9517,4246,5128,4246,5128,0,1,train,6388
8574,9518,143,903,903,143,1,0,train,1588
8575,9522,6260,3769,3769,6260,1,0,train,2898
8576,9524,1431,6169,6169,1431,1,0,test,643
8577,9526,3237,2574,3237,2574,0,1,train,1120
8578,9527,4291,8974,8974,4291,1,0,train,7309
8579,9528,906,7390,906,7390,0,1,train,6843
8580,9529,388,6150,6150,388,1,0,train,3792
8581,9530,4406,6351,4406,6351,0,1,train,7519
8582,9531,7154,5461,5461,7154,1,0,test,906
8583,9532,5141,2420,5141,2420,0,1,train,3889
8584,9534,6960,3474,6960,3474,0,1,train,5005
8585,9536,4535,4355,4535,4355,0,1,train,5289
8586,9537,7047,8726,7047,8726,0,1,train,7726
8587,9538,7439,8244,7439,8244,0,1,train,2374
8588,9540,3219,565,3219,565,0,1,train,6767
8589,9542,2148,3791,2148,3791,0,1,train,3656
8590,9543,4691,22,22,4691,1,0,train,4630
8591,9544,7254,8154,8154,7254,1,0,test,1557
8592,9545,5772,4266,4266,5772,1,0,train,762
8593,9546,2826,6596,2826,6596,0,1,train,5926
8594,9547,6726,2219,6726,2219,0,1,test,1845
8595,9548,1514,4992,4992,1514,1,0,train,7393
8596,9549,2010,8131,2010,8131,0,1,train,5388
8597,9550,4062,2541,2541,4062,1,0,train,2663
8598,9551,4943,8705,4943,8705,0,1,test,798
8599,9552,8346,2242,8346,2242,0,1,train,7380
8600,9553,3367,8071,3367,8071,0,1,test,1714
8601,9555,8889,3113,3113,8889,1,0,train,2956
8602,9556,3094,2409,3094,2409,0,1,train,783
8603,9557,293,875,293,875,0,1,train,6000
8604,9558,3474,8334,8334,3474,1,0,test,540
8605,9559,7989,4437,4437,7989,1,0,train,1924
8606,9560,1281,5685,1281,5685,0,1,train,4052
8607,9561,933,5296,933,5296,0,1,train,532
8608,9562,3461,4823,4823,3461,1,0,train,6636
8609,9563,1127,5534,5534,1127,1,0,train,4392
8610,9564,2561,22,22,2561,1,0,train,2037
8611,9565,3283,2092,2092,3283,1,0,train,3532
8612,9566,6603,963,6603,963,0,1,test,1348
8613,9567,8252,366,366,8252,1,0,train,4397
8614,9568,6292,3162,3162,6292,1,0,test,440
8615,9569,5013,3129,5013,3129,0,1,train,1317
8616,9570,5130,5046,5130,5046,0,1,train,3714
8617,9571,2614,2555,2614,2555,0,1,train,6589
8618,9573,5685,3472,3472,5685,1,0,train,1727
8619,9574,6759,1186,6759,1186,0,1,train,6822
8620,9575,3566,216,3566,216,0,1,test,1954
8621,9576,8346,5834,8346,5834,0,1,train,4828
8622,9577,2514,5290,5290,2514,1,0,train,3221
8623,9578,4006,1306,4006,1306,0,1,train,2083
8624,9580,9067,1558,9067,1558,0,1,train,266
8625,9581,1844,4689,1844,4689,0,1,train,3712
8626,9582,2997,4201,2997,4201,0,1,train,3937
8627,9583,6855,6991,6991,6855,1,0,test,1490
8628,9584,4001,559,4001,559,0,1,train,3178
8629,9585,296,5754,5754,296,1,0,train,4469
8630,9586,409,7300,7300,409,1,0,test,1180
8631,9588,9120,3142,3142,9120,1,0,train,4427
8632,9589,1020,4314,4314,1020,1,0,train,670
8633,9590,3389,4646,3389,4646,0,1,train,3827
8634,9591,1085,1276,1276,1085,1,0,train,3198
8635,9592,983,4101,983,4101,0,1,train,5316
8636,9593,3282,2295,2295,3282,1,0,train,6684
8637,9594,2802,3547,2802,3547,0,1,train,7768
8638,9596,7372,1866,1866,7372,1,0,train,4022
8639,9598,8554,1075,1075,8554,1,0,test,686
8640,9599,8806,5960,5960,8806,1,0,test,1700
8641,9600,8750,2686,8750,2686,0,1,train,2051
8642,9601,3936,5929,3936,5929,0,1,train,2008
8643,9602,7934,3375,7934,3375,0,1,train,5038
8644,9605,9005,2113,9005,2113,0,1,train,5300
8645,9607,751,2777,751,2777,0,1,test,779
8646,9609,207,7021,207,7021,0,1,train,4883
8647,9610,207,7449,207,7449,0,1,test,1110
8648,9611,338,383,338,383,0,1,train,1294
8649,9612,2772,8512,2772,8512,0,1,train,5792
8650,9613,2690,8910,8910,2690,1,0,train,6355
8651,9614,527,8994,527,8994,0,1,train,2359
8652,9616,370,2265,370,2265,0,1,train,7714
8653,9617,8618,3813,3813,8618,1,0,train,99
8654,9618,3955,2446,3955,2446,0,1,train,139
8655,9619,8277,9016,9016,8277,1,0,train,7566
8656,9620,86,2582,86,2582,0,1,train,4250
8657,9621,8109,8297,8109,8297,0,1,train,2181
8658,9622,1131,1872,1131,1872,0,1,test,88
8659,9623,4707,2392,4707,2392,0,1,train,2204
8660,9624,876,3180,876,3180,0,1,test,1880
8661,9626,6276,2438,2438,6276,1,0,train,4108
8662,9627,1058,1819,1058,1819,0,1,train,1212
8663,9628,2438,3370,2438,3370,0,1,train,2330
8664,9631,780,5439,5439,780,1,0,train,4748
8665,9632,1629,765,1629,765,0,1,train,6273
8666,9634,2923,3034,2923,3034,0,1,train,1363
8667,9635,2882,8279,2882,8279,0,1,test,1768
8668,9637,135,2527,135,2527,0,1,train,3529
8669,9638,1319,3467,3467,1319,1,0,train,2398
8670,9639,131,1312,1312,131,1,0,train,3395
8671,9641,822,4656,4656,822,1,0,train,1034
8672,9642,4763,9289,4763,9289,0,1,train,2945
8673,9643,2473,3818,2473,3818,0,1,train,4774
8674,9644,771,995,771,995,0,1,test,1934
8675,9645,3147,6732,6732,3147,1,0,train,2532
8676,9646,952,3679,952,3679,0,1,train,7369
8677,9648,109,8063,109,8063,0,1,train,5474
8678,9649,5024,3039,5024,3039,0,1,test,1233
8679,9650,8775,9204,9204,8775,1,0,train,2576
8680,9651,8891,4687,4687,8891,1,0,test,1612
8681,9652,3815,4634,3815,4634,0,1,train,4281
8682,9653,8792,8574,8574,8792,1,0,train,3530
8683,9655,5552,3443,3443,5552,1,0,train,1022
8684,9656,8734,8428,8428,8734,1,0,train,3494
8685,9657,7903,1399,7903,1399,0,1,train,4099
8686,9658,2561,3277,3277,2561,1,0,train,4433
8687,9660,3014,8217,8217,3014,1,0,train,1496
8688,9661,6571,1319,1319,6571,1,0,test,1911
8689,9662,9045,4730,9045,4730,0,1,train,5789
8690,9663,7699,7574,7574,7699,1,0,train,3327
8691,9664,5722,3958,3958,5722,1,0,train,7228
8692,9665,853,6746,853,6746,0,1,test,939
8693,9666,6606,934,6606,934,0,1,train,6039
8694,9667,8525,6298,6298,8525,1,0,train,6550
8695,9668,9085,8803,9085,8803,0,1,train,4205
8696,9670,3229,8652,3229,8652,0,1,train,4707
8697,9671,7720,7910,7910,7720,1,0,test,112
8698,9672,1498,3908,3908,1498,1,0,train,7693
8699,9673,3198,6329,3198,6329,0,1,test,1335
8700,9674,1396,8848,1396,8848,0,1,train,5843
8701,9675,2104,6237,6237,2104,1,0,train,5752
8702,9676,4964,276,4964,276,0,1,train,2105
8703,9677,1353,9215,9215,1353,1,0,test,309
8704,9679,7410,9019,7410,9019,0,1,test,1723
8705,9680,2298,3125,2298,3125,0,1,train,6454
8706,9681,944,5855,944,5855,0,1,train,2886
8707,9682,9013,612,9013,612,0,1,test,1445
8708,9683,869,2997,869,2997,0,1,train,6383
8709,9684,8346,2988,8346,2988,0,1,train,2907
8710,9686,1914,5688,1914,5688,0,1,train,5908
8711,9687,4137,8776,8776,4137,1,0,train,7483
8712,9688,2015,4522,2015,4522,0,1,train,482
8713,9689,1851,7806,7806,1851,1,0,test,1010
8714,9690,2015,2727,2015,2727,0,1,train,3353
8715,9691,7631,7441,7441,7631,1,0,train,91
8716,9692,6979,1582,1582,6979,1,0,train,1045
8717,9693,1360,1395,1360,1395,0,1,train,7024
8718,9694,1784,8465,1784,8465,0,1,train,5884
8719,9695,164,8803,164,8803,0,1,train,93
8720,9696,7106,1706,1706,7106,1,0,train,4009
8721,9697,2866,4840,4840,2866,1,0,train,261
8722,9698,1372,5177,1372,5177,0,1,test,1128
8723,9699,1372,4666,1372,4666,0,1,train,2787
8724,9700,210,1543,210,1543,0,1,train,3188
8725,9701,4825,6639,6639,4825,1,0,train,4855
8726,9702,936,811,811,936,1,0,train,7885
8727,9704,2717,1990,1990,2717,1,0,train,4979
8728,9705,2155,4641,4641,2155,1,0,train,1725
8729,9707,465,1809,465,1809,0,1,test,1067
8730,9708,3198,2924,3198,2924,0,1,train,2392
8731,9709,448,523,448,523,0,1,train,974
8732,9710,3183,6144,3183,6144,0,1,train,6894
8733,9711,7417,7824,7824,7417,1,0,train,7209
8734,9712,7178,8113,8113,7178,1,0,test,634
8735,9713,4325,5182,4325,5182,0,1,train,4716
8736,9714,255,9198,9198,255,1,0,train,6998
8737,9715,4519,6146,4519,6146,0,1,train,5261
8738,9716,3375,1794,3375,1794,0,1,train,2519
8739,9717,999,1396,1396,999,1,0,train,7807
8740,9718,6889,4433,6889,4433,0,1,train,596
8741,9720,6307,7106,6307,7106,0,1,train,5564
8742,9721,8231,8327,8231,8327,0,1,train,2575
8743,9722,2280,1744,1744,2280,1,0,train,462
8744,9723,8291,5100,5100,8291,1,0,train,5543
8745,9724,5282,944,5282,944,0,1,train,4126
8746,9725,7489,4921,7489,4921,0,1,test,424
8747,9726,6049,7109,7109,6049,1,0,train,7158
8748,9727,7065,5900,5900,7065,1,0,train,5108
8749,9729,3532,8358,8358,3532,1,0,train,4498
8750,9730,4628,5154,4628,5154,0,1,train,4404
8751,9732,6906,7987,6906,7987,0,1,train,1819
8752,9733,8513,3464,8513,3464,0,1,train,4018
8753,9734,2535,3272,2535,3272,0,1,train,6962
8754,9735,8759,6765,8759,6765,0,1,test,405
8755,9736,1659,9031,9031,1659,1,0,train,1751
8756,9737,1773,792,1773,792,0,1,train,150
8757,9738,1949,6849,6849,1949,1,0,train,4607
8758,9739,4862,5971,4862,5971,0,1,train,7265
8759,9740,7444,2173,2173,7444,1,0,train,1682
8760,9741,8212,8887,8887,8212,1,0,train,6898
8761,9742,5370,3497,5370,3497,0,1,train,7658
8762,9743,7464,5556,5556,7464,1,0,train,5102
8763,9744,1949,8260,8260,1949,1,0,train,2174
8764,9745,6052,868,6052,868,0,1,train,2620
8765,9746,1949,6358,6358,1949,1,0,test,1215
8766,9747,7476,37,7476,37,0,1,train,2232
8767,9748,1035,1903,1903,1035,1,0,test,762
8768,9749,5190,5187,5190,5187,0,1,train,1868
8769,9750,5709,4781,5709,4781,0,1,train,6053
8770,9752,4779,6773,4779,6773,0,1,train,1085
8771,9753,7884,4983,4983,7884,1,0,train,4394
8772,9754,8244,803,8244,803,0,1,train,5340
8773,9755,1172,5706,5706,1172,1,0,test,351
8774,9756,1672,5327,5327,1672,1,0,test,1885
8775,9757,299,3589,299,3589,0,1,train,7198
8776,9758,147,165,147,165,0,1,train,5248
8777,9760,3515,2626,3515,2626,0,1,train,1604
8778,9761,6061,4259,6061,4259,0,1,test,1256
8779,9762,8594,4210,4210,8594,1,0,train,5744
8780,9763,8617,8626,8617,8626,0,1,train,6450
8781,9764,5653,3716,3716,5653,1,0,train,1967
8782,9765,6108,4537,6108,4537,0,1,train,5837
8783,9767,2551,2284,2551,2284,0,1,train,1904
8784,9768,2762,4731,4731,2762,1,0,train,4564
8785,9769,948,5208,5208,948,1,0,test,163
8786,9770,6352,399,399,6352,1,0,train,3205
8787,9771,6346,5582,5582,6346,1,0,test,286
8788,9772,8669,5207,5207,8669,1,0,train,2278
8789,9773,6347,3792,3792,6347,1,0,train,3233
8790,9774,7105,6967,7105,6967,0,1,train,645
8791,9776,1999,7529,1999,7529,0,1,train,1381
